"AGE","MATI","JML_DEPLESI","STD_CUM_DEPLESI_%","PAKAN_STD_CUM_GR/EK","DELTA_PAKAN_ZAK","DELTA_PAKAN_CUM_GR/EKOR","DG_ACT","DELTA_ABW","DELTA_DG","FCR_STD","DELTA_FCR","IP_STD","IP_ACT","JUMLAH_AYAM_AKHIR","PERIODE","FCR_ACT_lag_7","FCR_ACT_lag_14","PAKAN_ACT_GR/EK_lag_14","DG_ACT_lag_1","DG_ACT_lag_2","DG_ACT_lag_3","DG_ACT_lag_7","DG_ACT_lag_14","MATI_lag_1","MATI_lag_2","MATI_lag_3","MATI_lag_7","MATI_lag_14","JML_DEPLESI_lag_7","JML_DEPLESI_lag_14","DELTA_PAKAN_GR/EKOR_lag_1","DELTA_PAKAN_GR/EKOR_lag_2","DELTA_PAKAN_GR/EKOR_lag_3","DELTA_PAKAN_GR/EKOR_lag_7","DELTA_PAKAN_GR/EKOR_lag_14","DELTA_DG_lag_1","DELTA_DG_lag_2","DELTA_DG_lag_3","DELTA_DG_lag_7","DELTA_DG_lag_14","PAKAN_ACT_GR/EK_rolling_std_3","PAKAN_ACT_GR/EK_rolling_std_7","PAKAN_ACT_GR/EK_rolling_std_14","DG_ACT_rolling_mean_3","DG_ACT_rolling_std_3","DG_ACT_rolling_min_3","DG_ACT_rolling_max_3","DG_ACT_rolling_std_7","DG_ACT_rolling_min_7","DG_ACT_rolling_std_14","DG_ACT_rolling_min_14","MATI_rolling_mean_3","MATI_rolling_std_3","MATI_rolling_min_3","MATI_rolling_max_3","MATI_rolling_mean_7","MATI_rolling_std_7","MATI_rolling_min_7","MATI_rolling_max_7","MATI_rolling_mean_14","MATI_rolling_std_14","MATI_rolling_min_14","MATI_rolling_max_14","JML_DEPLESI_rolling_std_3","JML_DEPLESI_rolling_std_7","JML_DEPLESI_rolling_std_14","DELTA_PAKAN_GR/EKOR_rolling_mean_3","DELTA_PAKAN_GR/EKOR_rolling_std_3","DELTA_PAKAN_GR/EKOR_rolling_min_3","DELTA_PAKAN_GR/EKOR_rolling_max_3","DELTA_PAKAN_GR/EKOR_rolling_mean_7","DELTA_PAKAN_GR/EKOR_rolling_std_7","DELTA_PAKAN_GR/EKOR_rolling_min_7","DELTA_PAKAN_GR/EKOR_rolling_max_7","DELTA_PAKAN_GR/EKOR_rolling_mean_14","DELTA_PAKAN_GR/EKOR_rolling_std_14","DELTA_PAKAN_GR/EKOR_rolling_min_14","DELTA_PAKAN_GR/EKOR_rolling_max_14","DELTA_DG_rolling_mean_3","DELTA_DG_rolling_min_3","DELTA_DG_rolling_max_3","DELTA_DG_rolling_mean_7","DELTA_DG_rolling_std_7","DELTA_DG_rolling_min_7","DELTA_DG_rolling_max_7","DELTA_DG_rolling_mean_14","DELTA_DG_rolling_std_14","DELTA_DG_rolling_min_14","PAKAN_DG_RATIO","PAKAN_ACT_GR/EK_momentum_1","PAKAN_ACT_GR/EK_acceleration","PAKAN_ACT_GR/EK_volatility_3","PAKAN_ACT_GR/EK_trend_slope_3","DG_ACT_momentum_1","DG_ACT_acceleration","DG_ACT_volatility_3","DG_ACT_trend_slope_3","MATI_momentum_1","MATI_acceleration","MATI_volatility_3","MATI_trend_slope_3","JML_DEPLESI_momentum_1","JML_DEPLESI_acceleration","JML_DEPLESI_volatility_3","ABW_ACT_acceleration","ABW_ACT_volatility_3","DELTA_PAKAN_GR/EKOR_momentum_1","DELTA_PAKAN_GR/EKOR_acceleration","DELTA_PAKAN_GR/EKOR_volatility_3","DELTA_PAKAN_GR/EKOR_trend_slope_3","FEED_EFFICIENCY_lag_1","FCR_ACT","prediction(FCR_ACT)"
1.0,46.0,46.0,0.1,18.0,1.0,2.0,26.0,11.0,12.0,0.321,-0.041,0.0,0.0,19954.0,12.0,0.28,0.28,20.0,26.0,26.0,26.0,26.0,26.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,2.0,2.0,2.0,2.0,2.0,12.0,12.0,12.0,12.0,12.0,1.838,1.838,1.838,26.0,5.657,26.0,26.0,5.657,26.0,5.657,26.0,46.0,8.485,46.0,46.0,46.0,8.485,46.0,46.0,46.0,8.485,46.0,46.0,24.042,24.042,24.042,2.0,0.707,2.0,2.0,2.0,0.707,2.0,2.0,2.0,0.707,2.0,2.0,12.0,12.0,12.0,12.0,7.778,12.0,12.0,12.0,7.778,12.0,0.769,2.6,-2.6,1.838,1.3,-8.0,8.0,5.657,-4.0,-12.0,12.0,8.485,-6.0,34.0,0.0,0.0,0.0,0.0,-1.0,-3.0,2.121,-2.5,3.571,0.28,0.2946872652293213
2.0,34.0,80.0,0.23,40.0,0.0,3.0,18.0,12.0,1.0,0.549,-0.074,0.0,0.0,19920.0,12.0,0.28,0.28,20.0,26.0,26.0,26.0,26.0,26.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,2.0,2.0,2.0,2.0,2.0,12.0,12.0,12.0,12.0,12.0,1.838,1.838,1.838,22.0,5.657,18.0,26.0,5.657,18.0,5.657,18.0,40.0,8.485,34.0,46.0,40.0,8.485,34.0,46.0,40.0,8.485,34.0,46.0,24.042,24.042,24.042,1.5,0.707,1.0,2.0,1.5,0.707,1.0,2.0,1.5,0.707,1.0,2.0,6.5,1.0,12.0,6.5,7.778,1.0,12.0,6.5,7.778,1.0,1.256,2.6,-2.6,1.838,1.3,-8.0,8.0,5.657,-4.0,-12.0,12.0,8.485,-6.0,34.0,0.0,0.0,0.0,0.0,-1.0,-3.0,2.121,-2.5,3.571,0.475,0.4674065536766183
4.0,15.0,129.0,0.49,96.0,-2.0,-6.0,28.0,14.0,4.0,0.826,-0.12,0.0,0.0,19871.0,12.0,0.28,0.28,20.0,18.0,18.0,26.0,26.0,26.0,34.0,34.0,46.0,46.0,46.0,46.0,46.0,-3.0,1.0,2.0,2.0,2.0,-2.0,1.0,12.0,12.0,12.0,1.501,2.123,2.123,21.333,5.774,18.0,28.0,5.26,18.0,5.26,18.0,27.667,10.97,15.0,34.0,32.25,12.816,15.0,46.0,32.25,12.816,15.0,46.0,25.106,37.026,37.026,-2.333,3.055,-5.0,1.0,-1.25,3.304,-5.0,2.0,-1.25,3.304,-5.0,2.0,1.0,-2.0,4.0,3.75,6.021,-2.0,12.0,3.75,6.021,-2.0,0.9,2.6,2.6,1.501,1.3,10.0,10.0,9.018,5.0,-19.0,-19.0,9.609,-9.5,15.0,-19.0,10.97,10.0,5.774,-2.0,2.0,1.528,-3.0,1.667,0.706,0.6781967269929727
5.0,11.0,140.0,0.62,131.0,-3.0,-13.0,27.0,14.0,0.0,0.914,-0.132,0.0,0.0,19860.0,12.0,0.28,0.28,20.0,28.0,18.0,18.0,26.0,26.0,15.0,34.0,34.0,46.0,46.0,46.0,46.0,-5.0,-3.0,1.0,2.0,2.0,4.0,-2.0,1.0,12.0,12.0,2.55,2.93,2.93,24.333,5.508,18.0,28.0,4.98,18.0,4.98,18.0,20.0,12.288,11.0,34.0,28.0,14.612,11.0,46.0,28.0,14.612,11.0,46.0,13.051,38.525,38.525,-4.667,1.528,-6.0,-3.0,-2.2,3.564,-6.0,2.0,-2.2,3.564,-6.0,2.0,0.667,-2.0,4.0,3.0,5.477,-2.0,12.0,3.0,5.477,-2.0,1.026,2.5,-0.1,1.473,2.55,-1.0,-11.0,6.083,4.5,-4.0,15.0,10.017,-11.5,11.0,-4.0,12.288,-1.0,5.508,-1.0,1.0,1.528,-1.5,1.416,0.782,0.76771687311652
7.0,14.0,168.0,0.68,210.0,-2.0,-19.0,34.0,17.0,1.0,1.029,-0.091,270.0,306.0,19832.0,12.0,0.28,0.28,20.0,30.0,27.0,28.0,26.0,26.0,14.0,11.0,15.0,46.0,46.0,46.0,46.0,-3.0,-6.0,-5.0,2.0,2.0,0.0,0.0,4.0,12.0,12.0,5.26,6.786,6.786,30.333,3.512,27.0,34.0,5.956,18.0,5.956,18.0,13.0,1.732,11.0,14.0,24.0,13.748,11.0,46.0,24.0,13.748,11.0,46.0,14.0,42.898,42.898,-4.667,1.528,-6.0,-3.0,-2.714,3.094,-6.0,2.0,-2.714,3.094,-6.0,2.0,0.333,0.0,1.0,2.286,4.645,-2.0,12.0,2.286,4.645,-2.0,1.112,2.5,-5.1,2.944,5.05,4.0,1.0,2.646,3.5,0.0,-3.0,3.512,1.5,14.0,0.0,1.732,4.0,3.512,-2.0,-5.0,2.646,0.5,1.125,0.938,0.9199115898704027
8.0,11.0,179.0,1.01,260.0,0.0,-23.0,38.0,16.0,1.0,1.068,-0.074,268.0,302.0,19821.0,12.0,0.28,0.28,20.0,34.0,30.0,27.0,26.0,26.0,14.0,14.0,11.0,46.0,46.0,46.0,46.0,-5.0,-3.0,-6.0,2.0,2.0,1.0,0.0,0.0,12.0,12.0,5.26,8.734,8.964,34.0,4.0,30.0,38.0,7.525,18.0,6.989,18.0,13.0,1.732,11.0,14.0,19.0,10.36,11.0,34.0,22.375,13.532,11.0,46.0,12.53,33.817,45.074,-2.667,2.517,-5.0,0.0,-3.0,2.646,-6.0,1.0,-2.375,3.021,-6.0,2.0,0.667,0.0,1.0,0.714,1.799,-2.0,4.0,2.125,4.324,-2.0,1.195,7.6,5.1,2.944,5.05,4.0,0.0,0.577,4.0,-3.0,-3.0,3.0,-1.5,11.0,-3.0,1.732,4.0,4.0,5.0,7.0,3.606,1.5,1.066,0.994,0.9921088023733451
9.0,13.0,192.0,1.14,312.0,0.0,-22.0,40.0,15.0,-1.0,1.099,-0.072,274.0,300.0,19808.0,12.0,0.475,0.28,20.0,38.0,34.0,30.0,18.0,26.0,11.0,14.0,14.0,34.0,46.0,80.0,46.0,0.0,-5.0,-3.0,1.0,2.0,1.0,1.0,0.0,1.0,12.0,7.6,11.125,11.458,37.333,3.055,34.0,40.0,7.455,18.0,7.775,18.0,12.667,1.528,11.0,14.0,16.0,8.083,11.0,34.0,21.333,13.038,11.0,46.0,12.014,27.945,47.519,-1.667,2.887,-5.0,0.0,-3.143,2.41,-6.0,0.0,-2.111,2.934,-6.0,2.0,0.333,-1.0,1.0,0.429,1.902,-2.0,4.0,1.778,4.177,-2.0,1.325,7.6,0.0,2.944,7.6,2.0,-2.0,1.155,3.0,2.0,5.0,2.517,-0.5,13.0,2.0,1.528,2.0,3.055,0.0,-5.0,3.606,2.5,1.006,1.027,1.0258076537123562
15.0,5.0,235.0,1.92,752.0,1.0,-30.0,65.0,8.0,0.0,1.219,-0.063,320.0,338.0,19765.0,12.0,0.994,0.28,20.0,64.0,53.0,50.0,38.0,26.0,2.0,14.0,8.0,11.0,46.0,179.0,46.0,3.0,3.0,3.0,0.0,2.0,3.0,-3.0,-4.0,1.0,12.0,5.05,12.6,22.476,60.667,6.658,53.0,65.0,9.304,40.0,15.183,18.0,7.0,6.245,2.0,14.0,8.0,4.583,2.0,14.0,13.5,9.582,2.0,34.0,3.606,17.145,47.412,2.667,0.577,2.0,3.0,1.571,1.512,0.0,3.0,-0.714,3.148,-6.0,3.0,0.0,-3.0,3.0,-0.714,2.289,-4.0,3.0,0.0,2.112,-4.0,1.323,5.1,0.1,0.058,5.05,1.0,-10.0,5.292,6.0,3.0,15.0,9.644,-4.5,5.0,3.0,6.245,1.0,6.658,-1.0,-1.0,0.577,-0.5,0.872,1.156,1.1535649735148117
20.0,10.0,278.0,2.57,1256.0,0.0,-25.0,73.0,5.0,-7.0,1.272,-0.053,383.0,377.0,19722.0,12.0,1.114,0.889,35.3,73.0,72.0,69.0,53.0,30.0,6.0,10.0,8.0,14.0,14.0,228.0,154.0,0.0,-1.0,0.0,3.0,-3.0,-4.0,-2.0,-2.0,-3.0,0.0,6.444,11.645,23.694,72.667,0.577,72.0,73.0,5.367,59.0,13.689,34.0,8.667,2.309,6.0,10.0,7.143,2.968,2.0,10.0,8.857,3.655,2.0,14.0,8.083,17.632,34.0,-0.333,0.577,-1.0,0.0,0.714,1.38,-1.0,3.0,0.429,2.065,-5.0,3.0,-4.333,-7.0,-2.0,-3.0,4.082,-9.0,3.0,-1.929,3.269,-9.0,1.563,7.7,2.6,1.501,6.4,0.0,-1.0,1.528,0.5,4.0,8.0,4.163,0.0,10.0,4.0,2.309,0.0,0.577,0.0,-1.0,1.0,0.5,0.83,1.219,1.2248457831396355
21.0,3.0,281.0,2.7,1382.0,0.0,-32.0,77.0,-20.0,-5.0,1.294,-0.045,387.0,381.0,19719.0,12.0,1.147,0.938,37.8,73.0,73.0,72.0,64.0,34.0,10.0,6.0,10.0,2.0,14.0,230.0,168.0,0.0,0.0,-1.0,3.0,-5.0,-7.0,-4.0,-2.0,3.0,1.0,6.444,12.045,23.327,74.333,2.309,73.0,77.0,6.02,59.0,13.188,38.0,6.333,3.512,3.0,10.0,7.286,2.69,3.0,10.0,8.071,3.647,2.0,14.0,6.807,17.214,32.782,-0.333,0.577,-1.0,0.0,0.143,1.069,-1.0,2.0,0.714,1.437,-1.0,3.0,-5.333,-7.0,-4.0,-4.143,3.132,-9.0,0.0,-2.357,3.249,-9.0,1.548,5.1,-2.6,1.501,6.4,4.0,4.0,2.082,2.0,-7.0,-11.0,5.686,-1.5,3.0,-7.0,3.512,4.0,2.309,-1.0,-1.0,1.0,-0.5,0.82,1.249,1.2408229743578763
23.0,10.0,298.0,2.96,1656.0,2.0,-39.0,82.0,-26.0,-4.0,1.337,-0.053,394.0,389.0,19702.0,12.0,1.156,1.027,53.0,82.0,77.0,73.0,59.0,40.0,7.0,3.0,10.0,9.0,13.0,244.0,192.0,3.0,-1.0,0.0,1.0,0.0,-2.0,-5.0,-7.0,-9.0,-1.0,8.932,14.858,24.628,80.333,2.887,77.0,82.0,5.062,69.0,12.33,45.0,6.667,3.512,3.0,10.0,7.714,2.628,3.0,10.0,7.571,3.298,2.0,14.0,8.544,15.756,31.901,2.333,3.055,-1.0,5.0,0.857,2.268,-1.0,5.0,1.286,1.858,-1.0,5.0,-3.667,-5.0,-2.0,-3.714,1.89,-7.0,-2.0,-2.786,3.093,-9.0,1.671,7.6,-2.6,2.55,8.9,0.0,-5.0,2.646,2.5,3.0,-1.0,6.083,3.5,10.0,3.0,3.512,0.0,2.887,2.0,-2.0,2.517,3.0,0.783,1.284,1.2997559774061291
24.0,9.0,307.0,3.09,1803.0,3.0,-42.0,86.0,-28.0,-2.0,1.36,-0.057,397.0,392.0,19693.0,12.0,1.173,1.051,55.5,82.0,82.0,77.0,69.0,45.0,10.0,7.0,3.0,8.0,4.0,252.0,196.0,5.0,3.0,-1.0,0.0,0.0,-4.0,-2.0,-5.0,-2.0,0.0,7.65,16.003,25.214,83.333,2.309,82.0,86.0,5.521,72.0,12.025,49.0,8.667,1.528,7.0,10.0,7.857,2.673,3.0,10.0,7.929,3.149,2.0,14.0,9.504,15.921,31.622,5.0,2.0,3.0,7.0,1.857,3.185,-1.0,7.0,1.786,2.359,-1.0,7.0,-2.667,-4.0,-2.0,-3.714,1.89,-7.0,-2.0,-2.929,2.999,-9.0,1.683,7.7,0.1,1.473,7.65,4.0,4.0,2.646,2.0,-1.0,-4.0,2.646,1.0,9.0,-1.0,1.528,4.0,2.309,2.0,0.0,1.155,2.0,0.779,1.303,1.3034575495895173
25.0,11.0,318.0,3.22,1958.0,1.0,-49.0,90.0,-29.0,0.0,1.382,-0.056,400.0,396.0,19682.0,12.0,1.193,1.077,63.2,86.0,82.0,82.0,72.0,49.0,9.0,10.0,7.0,10.0,10.0,262.0,206.0,7.0,5.0,3.0,-1.0,0.0,-2.0,-4.0,-2.0,-2.0,0.0,5.356,15.657,25.492,86.0,4.0,82.0,90.0,6.451,73.0,11.997,50.0,10.0,1.0,9.0,11.0,8.0,2.828,3.0,11.0,8.0,3.211,2.0,14.0,10.017,17.516,32.028,5.0,2.0,3.0,7.0,2.429,2.936,-1.0,7.0,2.0,2.32,-1.0,7.0,-2.0,-4.0,0.0,-3.429,2.299,-7.0,0.0,-2.929,2.999,-9.0,1.637,2.6,-5.1,2.916,5.15,4.0,0.0,2.309,4.0,2.0,3.0,2.082,0.5,11.0,2.0,1.0,4.0,4.0,-4.0,-6.0,3.464,-1.0,0.767,1.326,1.3372039663878117
28.0,7.0,346.0,3.61,2455.0,-6.0,-101.0,98.0,-26.0,3.0,1.446,-0.069,405.0,406.0,19654.0,12.0,1.249,1.147,80.9,94.0,91.0,90.0,77.0,64.0,7.0,14.0,11.0,3.0,2.0,281.0,230.0,-8.0,0.0,3.0,-1.0,3.0,0.0,-1.0,0.0,-5.0,3.0,1.415,7.437,23.495,94.333,3.512,91.0,98.0,6.028,82.0,11.56,59.0,9.333,4.041,7.0,14.0,9.286,2.628,7.0,14.0,8.286,2.758,3.0,14.0,7.0,21.762,35.637,-7.333,7.024,-14.0,0.0,-0.571,7.635,-14.0,7.0,-0.214,5.25,-14.0,7.0,0.667,-1.0,3.0,-0.857,2.193,-4.0,3.0,-2.5,3.107,-9.0,1.506,0.1,2.6,2.6,-1.2,4.0,1.0,1.528,3.5,0.0,7.0,5.132,-3.5,7.0,0.0,4.041,4.0,3.512,-6.0,2.0,2.517,-7.0,0.73,1.377,1.3875248407941219
30.0,0.0,346.0,3.87,2818.0,-7.0,-156.0,100.0,4.0,3.0,1.491,-0.089,407.0,416.0,19654.0,12.0,1.284,1.156,91.1,100.0,98.0,94.0,82.0,59.0,0.0,7.0,7.0,10.0,9.0,298.0,244.0,-15.0,-14.0,-8.0,5.0,1.0,4.0,3.0,0.0,-4.0,-9.0,3.863,3.593,20.683,99.333,1.155,98.0,100.0,5.429,86.0,10.942,69.0,2.333,4.041,0.0,7.0,6.857,5.273,0.0,14.0,7.286,4.027,0.0,14.0,0.0,15.512,33.701,-15.667,2.082,-18.0,-14.0,-6.429,9.813,-18.0,7.0,-2.786,7.817,-18.0,7.0,3.333,3.0,4.0,1.0,2.309,-2.0,4.0,-1.357,3.177,-7.0,1.552,2.6,-2.4,2.45,3.8,0.0,-2.0,2.0,1.0,0.0,7.0,4.041,-3.5,0.0,0.0,4.041,-23.0,13.892,-3.0,-2.0,2.517,-2.0,0.721,1.402,1.3724331363805722
31.0,0.0,346.0,4.0,3004.0,-7.0,-182.0,102.0,8.0,4.0,1.511,-0.108,408.0,419.0,19654.0,12.0,1.303,1.173,96.2,100.0,100.0,98.0,86.0,69.0,0.0,0.0,7.0,9.0,8.0,307.0,252.0,-18.0,-15.0,-14.0,7.0,0.0,3.0,4.0,3.0,-2.0,-2.0,3.917,4.889,19.18,100.667,1.155,100.0,102.0,4.756,90.0,10.833,72.0,0.0,0.0,0.0,0.0,5.571,5.74,0.0,14.0,6.714,4.462,0.0,14.0,0.0,10.693,31.777,-17.0,1.732,-18.0,-15.0,-10.0,8.583,-18.0,3.0,-4.071,8.748,-18.0,7.0,3.667,3.0,4.0,1.857,2.116,-1.0,4.0,-0.929,3.474,-7.0,1.572,5.1,2.5,1.415,3.85,2.0,2.0,1.155,1.0,0.0,0.0,4.041,-0.0,0.0,0.0,0.0,2.0,12.741,0.0,3.0,1.528,-1.5,0.713,1.403,1.3632462067073665
4.0,11.0,89.0,0.49,96.0,-2.0,-3.0,23.0,9.0,-1.0,0.826,-0.087,0.0,0.0,20911.0,13.0,0.307,0.307,19.0,21.0,20.0,21.0,21.0,21.0,16.0,10.0,52.0,52.0,52.0,52.0,52.0,-2.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,7.0,1.386,3.066,3.066,21.333,1.528,20.0,23.0,1.258,20.0,1.258,20.0,12.333,3.215,10.0,16.0,22.25,20.006,10.0,52.0,22.25,20.006,10.0,52.0,13.577,16.46,16.46,-1.333,3.055,-4.0,2.0,-0.75,2.754,-4.0,2.0,-0.75,2.754,-4.0,2.0,1.0,-1.0,3.0,2.5,3.416,-1.0,7.0,2.5,3.416,-1.0,1.143,2.4,2.4,2.45,1.2,2.0,1.0,1.528,1.5,-5.0,-11.0,25.146,0.5,11.0,-5.0,3.215,2.0,1.528,-2.0,2.0,2.517,-3.0,1.541,0.739,0.7502802153078894
8.0,3.0,121.0,1.01,260.0,-1.0,-35.0,39.0,10.0,2.0,1.068,-0.183,268.0,295.0,20879.0,13.0,0.307,0.307,19.0,33.0,28.0,28.0,21.0,21.0,7.0,12.0,10.0,52.0,52.0,52.0,52.0,-9.0,-9.0,-8.0,1.0,1.0,0.0,-2.0,1.0,7.0,7.0,7.332,6.888,7.359,33.333,5.508,28.0,39.0,6.852,20.0,6.739,20.0,7.333,4.509,3.0,12.0,9.857,4.059,3.0,16.0,15.125,15.366,3.0,52.0,5.132,21.859,25.711,-6.667,4.041,-9.0,-2.0,-4.571,4.237,-9.0,2.0,-3.875,4.39,-9.0,2.0,0.0,-2.0,2.0,0.571,1.718,-2.0,3.0,1.375,2.774,-2.0,1.105,9.6,4.8,3.666,7.2,6.0,1.0,3.215,5.5,-4.0,1.0,3.786,-4.5,3.0,-4.0,4.509,6.0,5.508,7.0,7.0,4.359,3.5,1.183,0.885,0.8988054054953314
9.0,6.0,127.0,1.14,312.0,1.0,-32.0,42.0,11.0,1.0,1.099,-0.153,274.0,297.0,20873.0,13.0,0.524,0.307,19.0,39.0,33.0,28.0,20.0,21.0,3.0,7.0,12.0,10.0,52.0,62.0,52.0,-2.0,-9.0,-9.0,2.0,1.0,2.0,0.0,-2.0,3.0,7.0,10.822,11.378,11.334,38.0,4.583,33.0,42.0,7.85,21.0,8.124,20.0,5.333,2.082,3.0,7.0,9.286,4.309,3.0,16.0,14.111,14.692,3.0,52.0,4.583,18.059,26.841,-3.0,5.568,-9.0,2.0,-4.571,4.237,-9.0,2.0,-3.222,4.549,-9.0,2.0,1.0,0.0,2.0,0.286,1.38,-2.0,2.0,1.333,2.598,-2.0,1.312,12.0,2.4,3.666,10.8,3.0,-3.0,1.528,4.5,3.0,7.0,4.359,-0.5,6.0,3.0,2.082,3.0,4.583,4.0,-3.0,3.512,5.5,1.13,0.946,0.9440625625946741
15.0,5.0,169.0,1.92,752.0,1.0,-52.0,66.0,3.0,1.0,1.219,-0.092,320.0,337.0,20831.0,13.0,0.885,0.307,19.0,61.0,56.0,48.0,39.0,21.0,4.0,6.0,16.0,3.0,52.0,121.0,52.0,-1.0,-1.0,-6.0,-2.0,1.0,0.0,0.0,-6.0,2.0,7.0,7.332,11.013,21.819,61.0,5.0,56.0,66.0,8.734,42.0,15.005,20.0,5.0,1.0,4.0,6.0,6.857,4.1,4.0,16.0,8.357,4.217,3.0,16.0,4.509,16.49,32.956,0.0,1.732,-1.0,2.0,-0.143,3.237,-6.0,4.0,-2.357,4.29,-9.0,4.0,0.333,0.0,1.0,-0.571,2.699,-6.0,2.0,0.0,2.253,-6.0,1.309,9.6,4.8,2.771,7.2,5.0,0.0,1.732,5.0,1.0,3.0,5.686,-0.5,5.0,1.0,1.0,5.0,5.0,3.0,3.0,2.517,1.5,0.905,1.127,1.1155324099661859
17.0,12.0,190.0,2.18,936.0,0.0,-49.0,70.0,5.0,-1.0,1.239,-0.073,334.0,358.0,20810.0,13.0,0.991,0.649,23.9,70.0,66.0,61.0,47.0,21.0,9.0,5.0,4.0,6.0,16.0,133.0,78.0,1.0,2.0,-1.0,4.0,-2.0,2.0,1.0,0.0,2.0,1.0,4.85,13.537,24.251,68.667,2.309,66.0,70.0,9.708,47.0,15.884,23.0,8.667,3.512,5.0,12.0,8.143,4.451,4.0,16.0,8.0,3.742,3.0,16.0,10.536,16.76,30.56,1.0,1.0,0.0,2.0,-0.857,2.545,-6.0,2.0,-2.286,4.268,-9.0,4.0,0.667,-1.0,2.0,-0.857,2.61,-6.0,2.0,-0.214,2.155,-6.0,1.373,4.9,0.1,2.743,4.85,0.0,-4.0,2.646,2.0,3.0,-1.0,1.528,3.5,12.0,3.0,3.512,0.0,2.309,-1.0,0.0,2.309,-1.0,0.873,1.166,1.1604081953170398
18.0,8.0,198.0,2.31,1036.0,0.0,-48.0,74.0,5.0,0.0,1.249,-0.066,343.0,368.0,20802.0,13.0,1.031,0.739,26.3,70.0,70.0,66.0,47.0,23.0,12.0,9.0,5.0,5.0,11.0,138.0,89.0,0.0,1.0,2.0,-1.0,-4.0,-1.0,2.0,1.0,-2.0,-1.0,4.9,13.873,24.814,71.333,2.309,70.0,74.0,9.163,48.0,15.805,28.0,9.667,2.082,8.0,12.0,8.571,4.237,4.0,16.0,7.786,3.641,3.0,16.0,10.066,16.153,30.629,0.0,1.0,-1.0,1.0,-0.857,2.545,-6.0,2.0,-2.071,4.251,-9.0,4.0,0.333,-1.0,2.0,-0.571,2.573,-6.0,2.0,-0.143,2.143,-6.0,1.365,4.9,0.0,0.058,4.9,4.0,4.0,2.309,2.0,-4.0,-7.0,4.359,-0.5,8.0,-4.0,2.082,4.0,2.309,-1.0,0.0,0.0,-1.0,0.858,1.183,1.1790128419447332
19.0,4.0,202.0,2.44,1142.0,1.0,-46.0,75.0,2.0,-2.0,1.259,-0.054,378.0,377.0,20798.0,13.0,1.06,0.776,26.3,74.0,70.0,70.0,48.0,28.0,8.0,12.0,9.0,16.0,10.0,154.0,99.0,-1.0,0.0,1.0,-6.0,-8.0,0.0,-1.0,2.0,-6.0,1.0,6.086,12.921,24.918,73.0,2.646,70.0,75.0,6.925,56.0,15.616,28.0,8.0,4.0,4.0,12.0,6.857,2.968,4.0,12.0,7.357,3.713,3.0,16.0,6.11,16.777,30.546,0.333,1.528,-1.0,2.0,0.286,1.38,-1.0,2.0,-1.357,4.012,-9.0,4.0,-1.0,-2.0,0.0,0.0,1.291,-2.0,2.0,-0.357,2.17,-6.0,1.443,7.2,2.3,1.328,6.05,1.0,-3.0,2.082,2.5,-4.0,0.0,4.041,-4.0,4.0,-4.0,4.0,1.0,2.646,3.0,4.0,2.309,1.0,0.845,1.205,1.203932172500537
20.0,11.0,213.0,2.57,1256.0,1.0,-44.0,79.0,22.0,-1.0,1.272,-0.047,383.0,385.0,20787.0,13.0,1.086,0.814,28.7,75.0,74.0,70.0,56.0,28.0,4.0,8.0,12.0,6.0,12.0,160.0,111.0,2.0,-1.0,0.0,-1.0,-9.0,-2.0,0.0,-1.0,0.0,-2.0,7.25,13.143,24.713,76.0,2.646,74.0,79.0,5.992,61.0,15.021,33.0,7.667,3.512,4.0,11.0,7.571,3.309,4.0,12.0,7.286,3.625,3.0,16.0,7.767,18.081,31.521,0.667,1.528,-1.0,2.0,0.571,1.272,-1.0,2.0,-0.643,3.388,-9.0,4.0,-1.0,-2.0,0.0,-0.143,1.345,-2.0,2.0,-0.286,2.128,-6.0,1.462,7.3,0.1,1.358,7.25,4.0,3.0,1.732,2.5,7.0,11.0,6.351,1.5,11.0,7.0,3.512,4.0,2.646,-1.0,-4.0,2.309,1.0,0.83,1.225,1.2256424112515778
22.0,10.0,229.0,2.83,1517.0,1.0,-55.0,81.0,3.0,-3.0,1.137,0.128,391.0,457.0,20771.0,13.0,1.127,0.885,43.1,86.0,79.0,75.0,66.0,39.0,6.0,11.0,4.0,5.0,3.0,169.0,121.0,3.0,1.0,2.0,2.0,-2.0,4.0,-1.0,-2.0,1.0,2.0,6.086,13.685,24.418,82.0,3.606,79.0,86.0,5.912,70.0,14.367,42.0,9.0,2.646,6.0,11.0,8.571,2.82,4.0,12.0,7.714,3.496,4.0,16.0,8.083,17.525,32.825,2.0,1.0,1.0,3.0,1.143,1.345,-1.0,3.0,0.5,2.473,-6.0,4.0,0.0,-3.0,4.0,-0.143,2.41,-3.0,4.0,-0.357,2.468,-6.0,1.575,4.9,-2.3,1.358,6.05,-5.0,-12.0,6.245,1.0,4.0,9.0,6.245,-0.5,10.0,4.0,2.646,-5.0,3.606,-1.0,-3.0,1.732,0.5,0.806,1.265,1.2577828706628442
