TANGGAL;AGE;MATI;AFKIR;JML_DEPLESI;CUM_DEPLESI_%;STD_CUM_DEPLESI_%;PAKAN_STD_ZAK;PAKAN_STD_GR/EK;PAKAN_STD_CUM_GR/EK;PAKAN_ACT_ZAK;PAKAN_ACT_CUM_ZAK;PAKAN_ACT_GR/EK;PAKAN_CUM_GR/EK;DELTA_PAKAN_ZAK;DELTA_PAKAN_GR/EKOR;DELTA_PAKAN_CUM_GR/EKOR;ABW_STD;DG_STD;ABW_ACT;DG_ACT;DELTA_ABW;DELTA_DG;FCR_STD;FCR_ACT;DELTA_FCR;IP_STD;IP_ACT;JUMLAH_AYAM_AKHIR;JUMLAH_AYAM_AWAL;PERIODE;FCR_ACT_lag_1;FCR_ACT_lag_2;FCR_ACT_lag_3;FCR_ACT_lag_7;FCR_ACT_lag_14;PAKAN_ACT_GR/EK_lag_1;PAKAN_ACT_GR/EK_lag_2;PAKAN_ACT_GR/EK_lag_3;PAKAN_ACT_GR/EK_lag_7;PAKAN_ACT_GR/EK_lag_14;DG_ACT_lag_1;DG_ACT_lag_2;DG_ACT_lag_3;DG_ACT_lag_7;DG_ACT_lag_14;MATI_lag_1;MATI_lag_2;MATI_lag_3;MATI_lag_7;MATI_lag_14;JML_DEPLESI_lag_1;JML_DEPLESI_lag_2;JML_DEPLESI_lag_3;JML_DEPLESI_lag_7;JML_DEPLESI_lag_14;ABW_ACT_lag_1;ABW_ACT_lag_2;ABW_ACT_lag_3;ABW_ACT_lag_7;ABW_ACT_lag_14;DELTA_FCR_lag_1;DELTA_FCR_lag_2;DELTA_FCR_lag_3;DELTA_FCR_lag_7;DELTA_FCR_lag_14;DELTA_PAKAN_GR/EKOR_lag_1;DELTA_PAKAN_GR/EKOR_lag_2;DELTA_PAKAN_GR/EKOR_lag_3;DELTA_PAKAN_GR/EKOR_lag_7;DELTA_PAKAN_GR/EKOR_lag_14;DELTA_DG_lag_1;DELTA_DG_lag_2;DELTA_DG_lag_3;DELTA_DG_lag_7;DELTA_DG_lag_14;PAKAN_ACT_GR/EK_rolling_mean_3;PAKAN_ACT_GR/EK_rolling_std_3;PAKAN_ACT_GR/EK_rolling_min_3;PAKAN_ACT_GR/EK_rolling_max_3;PAKAN_ACT_GR/EK_rolling_mean_7;PAKAN_ACT_GR/EK_rolling_std_7;PAKAN_ACT_GR/EK_rolling_min_7;PAKAN_ACT_GR/EK_rolling_max_7;PAKAN_ACT_GR/EK_rolling_mean_14;PAKAN_ACT_GR/EK_rolling_std_14;PAKAN_ACT_GR/EK_rolling_min_14;PAKAN_ACT_GR/EK_rolling_max_14;DG_ACT_rolling_mean_3;DG_ACT_rolling_std_3;DG_ACT_rolling_min_3;DG_ACT_rolling_max_3;DG_ACT_rolling_mean_7;DG_ACT_rolling_std_7;DG_ACT_rolling_min_7;DG_ACT_rolling_max_7;DG_ACT_rolling_mean_14;DG_ACT_rolling_std_14;DG_ACT_rolling_min_14;DG_ACT_rolling_max_14;MATI_rolling_mean_3;MATI_rolling_std_3;MATI_rolling_min_3;MATI_rolling_max_3;MATI_rolling_mean_7;MATI_rolling_std_7;MATI_rolling_min_7;MATI_rolling_max_7;MATI_rolling_mean_14;MATI_rolling_std_14;MATI_rolling_min_14;MATI_rolling_max_14;JML_DEPLESI_rolling_mean_3;JML_DEPLESI_rolling_std_3;JML_DEPLESI_rolling_min_3;JML_DEPLESI_rolling_max_3;JML_DEPLESI_rolling_mean_7;JML_DEPLESI_rolling_std_7;JML_DEPLESI_rolling_min_7;JML_DEPLESI_rolling_max_7;JML_DEPLESI_rolling_mean_14;JML_DEPLESI_rolling_std_14;JML_DEPLESI_rolling_min_14;JML_DEPLESI_rolling_max_14;ABW_ACT_rolling_mean_3;ABW_ACT_rolling_std_3;ABW_ACT_rolling_min_3;ABW_ACT_rolling_max_3;ABW_ACT_rolling_mean_7;ABW_ACT_rolling_std_7;ABW_ACT_rolling_min_7;ABW_ACT_rolling_max_7;ABW_ACT_rolling_mean_14;ABW_ACT_rolling_std_14;ABW_ACT_rolling_min_14;ABW_ACT_rolling_max_14;DELTA_FCR_rolling_mean_3;DELTA_FCR_rolling_std_3;DELTA_FCR_rolling_min_3;DELTA_FCR_rolling_max_3;DELTA_FCR_rolling_mean_7;DELTA_FCR_rolling_std_7;DELTA_FCR_rolling_min_7;DELTA_FCR_rolling_max_7;DELTA_FCR_rolling_mean_14;DELTA_FCR_rolling_std_14;DELTA_FCR_rolling_min_14;DELTA_FCR_rolling_max_14;DELTA_PAKAN_GR/EKOR_rolling_mean_3;DELTA_PAKAN_GR/EKOR_rolling_std_3;DELTA_PAKAN_GR/EKOR_rolling_min_3;DELTA_PAKAN_GR/EKOR_rolling_max_3;DELTA_PAKAN_GR/EKOR_rolling_mean_7;DELTA_PAKAN_GR/EKOR_rolling_std_7;DELTA_PAKAN_GR/EKOR_rolling_min_7;DELTA_PAKAN_GR/EKOR_rolling_max_7;DELTA_PAKAN_GR/EKOR_rolling_mean_14;DELTA_PAKAN_GR/EKOR_rolling_std_14;DELTA_PAKAN_GR/EKOR_rolling_min_14;DELTA_PAKAN_GR/EKOR_rolling_max_14;DELTA_DG_rolling_mean_3;DELTA_DG_rolling_std_3;DELTA_DG_rolling_min_3;DELTA_DG_rolling_max_3;DELTA_DG_rolling_mean_7;DELTA_DG_rolling_std_7;DELTA_DG_rolling_min_7;DELTA_DG_rolling_max_7;DELTA_DG_rolling_mean_14;DELTA_DG_rolling_std_14;DELTA_DG_rolling_min_14;DELTA_DG_rolling_max_14;PAKAN_DG_RATIO;AGE_SQUARED;AGE_CUBED;PAKAN_ACT_GR/EK_momentum_1;PAKAN_ACT_GR/EK_acceleration;PAKAN_ACT_GR/EK_volatility_3;PAKAN_ACT_GR/EK_trend_slope_3;DG_ACT_momentum_1;DG_ACT_acceleration;DG_ACT_volatility_3;DG_ACT_trend_slope_3;MATI_momentum_1;MATI_acceleration;MATI_volatility_3;MATI_trend_slope_3;JML_DEPLESI_momentum_1;JML_DEPLESI_acceleration;JML_DEPLESI_volatility_3;JML_DEPLESI_trend_slope_3;ABW_ACT_momentum_1;ABW_ACT_acceleration;ABW_ACT_volatility_3;ABW_ACT_trend_slope_3;DELTA_FCR_momentum_1;DELTA_FCR_acceleration;DELTA_FCR_volatility_3;DELTA_FCR_trend_slope_3;DELTA_PAKAN_GR/EKOR_momentum_1;DELTA_PAKAN_GR/EKOR_acceleration;DELTA_PAKAN_GR/EKOR_volatility_3;DELTA_PAKAN_GR/EKOR_trend_slope_3;DELTA_DG_momentum_1;DELTA_DG_acceleration;DELTA_DG_volatility_3;DELTA_DG_trend_slope_3;GROWTH_CONSISTENCY_INDEX;FEED_EFFICIENCY_lag_1;GROWTH_STAGE
10/05/24;1;8;0;8;0.04;0.1;8.0;18;18;8;8;19.0;19.0;0.0;1;1;56;14;60.0;22;4;8;0.321;0.317;-0.004;0;0;20992;21000;8;0.317;0.317;0.317;0.317;0.317;19.0;19.0;19.0;19.0;19.0;22.0;22.0;22.0;22.0;22.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;60.0;60.0;60.0;60.0;60.0;-0.004;-0.004;-0.004;-0.004;-0.004;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;8.0;19.0;3.394;19.0;19.0;19.0;3.394;19.0;19.0;19.0;3.394;19.0;19.0;22.0;2.828;22.0;22.0;22.0;2.828;22.0;22.0;22.0;2.828;22.0;22.0;8.0;4.243;8.0;8.0;8.0;4.243;8.0;8.0;8.0;4.243;8.0;8.0;8.0;1.414;8.0;8.0;8.0;1.414;8.0;8.0;8.0;1.414;8.0;8.0;60.0;12.728;60.0;60.0;60.0;12.728;60.0;60.0;60.0;12.728;60.0;60.0;-0.004;0.003;-0.004;-0.004;-0.004;0.003;-0.004;-0.004;-0.004;0.003;-0.004;-0.004;1.0;0.707;1.0;1.0;1.0;0.707;1.0;1.0;1.0;0.707;1.0;1.0;8.0;4.95;8.0;8.0;8.0;4.95;8.0;8.0;8.0;4.95;8.0;8.0;0.864;1;1;4.8;-2.4;1.697;3.6;-4.0;5.0;3.536;-1.5;-6.0;15.0;10.607;1.5;2.0;9.0;6.364;6.5;18.0;1.0;0.707;18.5;0.004;-0.003;0.002;0.003;1.0;-3.0;2.121;-0.5;-7.0;5.0;3.536;-4.5;0.141;3.155;1.0
11/05/24;2;2;0;10;0.05;0.23;9.0;22;40;10;18;23.8;42.8;1.0;2;3;73;17;78.0;18;5;1;0.549;0.549;0.0;0;0;20990;21000;8;0.317;0.317;0.317;0.317;0.317;19.0;19.0;19.0;19.0;19.0;22.0;22.0;22.0;22.0;22.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;60.0;60.0;60.0;60.0;60.0;-0.004;-0.004;-0.004;-0.004;-0.004;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;8.0;21.4;3.394;19.0;23.8;21.4;3.394;19.0;23.8;21.4;3.394;19.0;23.8;20.0;2.828;18.0;22.0;20.0;2.828;18.0;22.0;20.0;2.828;18.0;22.0;5.0;4.243;2.0;8.0;5.0;4.243;2.0;8.0;5.0;4.243;2.0;8.0;9.0;1.414;8.0;10.0;9.0;1.414;8.0;10.0;9.0;1.414;8.0;10.0;69.0;12.728;60.0;78.0;69.0;12.728;60.0;78.0;69.0;12.728;60.0;78.0;-0.002;0.003;-0.004;0.0;-0.002;0.003;-0.004;0.0;-0.002;0.003;-0.004;0.0;1.5;0.707;1.0;2.0;1.5;0.707;1.0;2.0;1.5;0.707;1.0;2.0;4.5;4.95;1.0;8.0;4.5;4.95;1.0;8.0;4.5;4.95;1.0;8.0;1.322;4;8;4.8;-2.4;1.697;3.6;-4.0;5.0;3.536;-1.5;-6.0;15.0;10.607;1.5;2.0;9.0;6.364;6.5;18.0;1.0;0.707;18.5;0.004;-0.003;0.002;0.003;1.0;-3.0;2.121;-0.5;-7.0;5.0;3.536;-4.5;0.141;3.155;1.0
12/05/24;3;11;0;21;0.1;0.36;11.0;26;66;11;29;26.2;69.0;0.0;0;3;94;20;97.0;19;3;-1;0.711;0.712;0.001;0;0;20979;21000;8;0.549;0.317;0.317;0.317;0.317;23.8;19.0;19.0;19.0;19.0;18.0;22.0;22.0;22.0;22.0;2.0;8.0;8.0;8.0;8.0;10.0;8.0;8.0;8.0;8.0;78.0;60.0;60.0;60.0;60.0;0.0;-0.004;-0.004;-0.004;-0.004;2.0;1.0;1.0;1.0;1.0;1.0;8.0;8.0;8.0;8.0;23.0;3.666;19.0;26.2;23.0;3.666;19.0;26.2;23.0;3.666;19.0;26.2;19.667;2.082;18.0;22.0;19.667;2.082;18.0;22.0;19.667;2.082;18.0;22.0;7.0;4.583;2.0;11.0;7.0;4.583;2.0;11.0;7.0;4.583;2.0;11.0;13.0;7.0;8.0;21.0;13.0;7.0;8.0;21.0;13.0;7.0;8.0;21.0;78.333;18.502;60.0;97.0;78.333;18.502;60.0;97.0;78.333;18.502;60.0;97.0;-0.001;0.003;-0.004;0.001;-0.001;0.003;-0.004;0.001;-0.001;0.003;-0.004;0.001;1.0;1.0;0.0;2.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;2.0;2.667;4.726;-1.0;8.0;2.667;4.726;-1.0;8.0;2.667;4.726;-1.0;8.0;1.379;9;27;2.4;-2.4;1.697;3.6;1.0;5.0;3.536;-1.5;9.0;15.0;10.607;1.5;11.0;9.0;6.364;6.5;19.0;1.0;0.707;18.5;0.001;-0.003;0.002;0.003;-2.0;-3.0;2.121;-0.5;-2.0;5.0;3.536;-4.5;0.106;1.821;1.0
13/05/24;4;4;0;25;0.12;0.49;13.0;30;96;13;42;31.0;100.0;0.0;1;4;117;24;121.0;24;4;0;0.826;0.827;0.001;0;0;20975;21000;8;0.712;0.549;0.317;0.317;0.317;26.2;23.8;19.0;19.0;19.0;19.0;18.0;22.0;22.0;22.0;11.0;2.0;8.0;8.0;8.0;21.0;10.0;8.0;8.0;8.0;97.0;78.0;60.0;60.0;60.0;0.001;0.0;-0.004;-0.004;-0.004;0.0;2.0;1.0;1.0;1.0;-1.0;1.0;8.0;8.0;8.0;27.0;3.666;23.8;31.0;25.0;4.996;19.0;31.0;25.0;4.996;19.0;31.0;20.333;3.215;18.0;24.0;20.75;2.754;18.0;24.0;20.75;2.754;18.0;24.0;5.667;4.726;2.0;11.0;6.25;4.031;2.0;11.0;6.25;4.031;2.0;11.0;18.667;7.767;10.0;25.0;16.0;8.287;8.0;25.0;16.0;8.287;8.0;25.0;98.667;21.548;78.0;121.0;89.0;26.141;60.0;121.0;89.0;26.141;60.0;121.0;0.001;0.001;0.0;0.001;-0.0;0.002;-0.004;0.001;-0.0;0.002;-0.004;0.001;1.0;1.0;0.0;2.0;1.0;0.816;0.0;2.0;1.0;0.816;0.0;2.0;0.0;1.0;-1.0;1.0;2.0;4.082;-1.0;8.0;2.0;4.082;-1.0;8.0;1.292;16;64;4.8;2.4;1.386;3.6;5.0;4.0;4.509;3.0;-7.0;-16.0;8.963;1.0;4.0;-7.0;4.726;7.5;24.0;5.0;3.215;21.5;0.0;-0.001;0.002;0.0;1.0;3.0;1.732;-0.5;1.0;3.0;4.041;-0.5;0.133;1.404;1.0
14/05/24;5;7;0;32;0.15;0.62;14.0;34;131;14;56;33.4;133.4;0.0;-1;2;144;27;148.0;27;4;0;0.914;0.901;-0.013;0;0;20968;21000;8;0.827;0.712;0.549;0.317;0.317;31.0;26.2;23.8;19.0;19.0;24.0;19.0;18.0;22.0;22.0;4.0;11.0;2.0;8.0;8.0;25.0;21.0;10.0;8.0;8.0;121.0;97.0;78.0;60.0;60.0;0.001;0.001;0.0;-0.004;-0.004;1.0;0.0;2.0;1.0;1.0;0.0;-1.0;1.0;8.0;8.0;30.2;3.666;26.2;33.4;26.68;5.73;19.0;33.4;26.68;5.73;19.0;33.4;23.333;4.041;19.0;27.0;22.0;3.674;18.0;27.0;22.0;3.674;18.0;27.0;7.333;3.512;4.0;11.0;6.4;3.507;2.0;11.0;6.4;3.507;2.0;11.0;26.0;5.568;21.0;32.0;19.2;10.134;8.0;32.0;19.2;10.134;8.0;32.0;122.0;25.515;97.0;148.0;100.8;34.766;60.0;148.0;100.8;34.766;60.0;148.0;-0.004;0.008;-0.013;0.001;-0.003;0.006;-0.013;0.001;-0.003;0.006;-0.013;0.001;0.0;1.0;-1.0;1.0;0.6;1.14;-1.0;2.0;0.6;1.14;-1.0;2.0;-0.333;0.577;-1.0;0.0;1.6;3.647;-1.0;8.0;1.6;3.647;-1.0;8.0;1.237;25;125;2.4;-2.4;1.386;3.6;3.0;-2.0;2.0;4.0;3.0;10.0;8.083;-2.0;7.0;3.0;3.512;5.5;27.0;3.0;4.041;25.5;-0.014;-0.014;0.008;-0.007;-2.0;-3.0;1.732;-0.5;0.0;-1.0;1.528;0.5;0.167;1.209;1.0
15/05/24;6;10;0;42;0.2;0.75;16.0;38;170;16;72;38.2;171.6;0.0;0;2;174;30;178.0;30;4;0;0.979;0.964;-0.015;0;0;20958;21000;8;0.901;0.827;0.712;0.317;0.317;33.4;31.0;26.2;19.0;19.0;27.0;24.0;19.0;22.0;22.0;7.0;4.0;11.0;8.0;8.0;32.0;25.0;21.0;8.0;8.0;148.0;121.0;97.0;60.0;60.0;-0.013;0.001;0.001;-0.004;-0.004;-1.0;1.0;0.0;1.0;1.0;0.0;0.0;-1.0;8.0;8.0;34.2;3.666;31.0;38.2;28.6;6.956;19.0;38.2;28.6;6.956;19.0;38.2;27.0;3.0;24.0;30.0;23.333;4.633;18.0;30.0;23.333;4.633;18.0;30.0;7.0;3.0;4.0;10.0;7.0;3.464;2.0;11.0;7.0;3.464;2.0;11.0;33.0;8.544;25.0;42.0;23.0;12.992;8.0;42.0;23.0;12.992;8.0;42.0;149.0;28.513;121.0;178.0;113.667;44.275;60.0;178.0;113.667;44.275;60.0;178.0;-0.009;0.009;-0.015;0.001;-0.005;0.007;-0.015;0.001;-0.005;0.007;-0.015;0.001;0.0;1.0;-1.0;1.0;0.5;1.049;-1.0;2.0;0.5;1.049;-1.0;2.0;0.0;0.0;0.0;0.0;1.333;3.327;-1.0;8.0;1.333;3.327;-1.0;8.0;1.273;36;216;4.8;2.4;1.386;3.6;3.0;0.0;1.155;3.0;3.0;0.0;5.774;3.0;10.0;3.0;3.0;8.5;30.0;3.0;3.0;28.5;-0.002;0.012;0.008;-0.008;1.0;3.0;1.732;-0.5;0.0;0.0;0.577;-0.0;0.199;1.11;1.0
16/05/24;7;3;0;45;0.21;0.68;18.0;43;210;18;90;42.9;214.5;0.0;0;5;205;33;212.0;34;7;1;1.029;1.012;-0.017;270;299;20955;21000;8;0.964;0.901;0.827;0.317;0.317;38.2;33.4;31.0;19.0;19.0;30.0;27.0;24.0;22.0;22.0;10.0;7.0;4.0;8.0;8.0;42.0;32.0;25.0;8.0;8.0;178.0;148.0;121.0;60.0;60.0;-0.015;-0.013;0.001;-0.004;-0.004;0.0;-1.0;1.0;1.0;1.0;0.0;0.0;0.0;8.0;8.0;38.167;4.75;33.4;42.9;30.643;8.339;19.0;42.9;30.643;8.339;19.0;42.9;30.333;3.512;27.0;34.0;24.857;5.843;18.0;34.0;24.857;5.843;18.0;34.0;6.667;3.512;3.0;10.0;6.429;3.505;2.0;11.0;6.429;3.505;2.0;11.0;39.667;6.807;32.0;45.0;26.143;14.485;8.0;45.0;26.143;14.485;8.0;45.0;179.333;32.021;148.0;212.0;127.714;54.908;60.0;212.0;127.714;54.908;60.0;212.0;-0.015;0.002;-0.017;-0.013;-0.007;0.008;-0.017;0.001;-0.007;0.008;-0.017;0.001;-0.333;0.577;-1.0;0.0;0.429;0.976;-1.0;2.0;0.429;0.976;-1.0;2.0;0.333;0.577;0.0;1.0;1.286;3.039;-1.0;8.0;1.286;3.039;-1.0;8.0;1.262;49;343;4.7;-0.1;1.358;4.75;4.0;1.0;0.577;3.5;-7.0;-10.0;5.774;-2.0;3.0;-7.0;3.512;6.5;34.0;4.0;3.512;32.0;-0.002;-0.0;0.007;-0.002;0.0;-1.0;1.528;0.5;1.0;1.0;0.577;0.5;0.235;1.037;1.0
17/05/24;8;4;0;49;0.23;1.01;19.0;45;260;20;110;47.7;262.3;1.0;3;2;244;37;250.0;38;6;1;1.068;1.049;-0.019;268;297;20951;21000;8;1.012;0.964;0.901;0.317;0.317;42.9;38.2;33.4;19.0;19.0;34.0;30.0;27.0;22.0;22.0;3.0;10.0;7.0;8.0;8.0;45.0;42.0;32.0;8.0;8.0;212.0;178.0;148.0;60.0;60.0;-0.017;-0.015;-0.013;-0.004;-0.004;0.0;0.0;-1.0;1.0;1.0;1.0;0.0;0.0;8.0;8.0;42.933;4.75;38.2;47.7;34.743;8.707;23.8;47.7;32.775;9.796;19.0;47.7;34.0;4.0;30.0;38.0;27.143;7.448;18.0;38.0;26.5;7.131;18.0;38.0;5.667;3.786;3.0;10.0;5.857;3.532;2.0;11.0;6.125;3.357;2.0;11.0;45.333;3.512;42.0;49.0;32.0;14.213;10.0;49.0;29.0;15.657;8.0;49.0;213.333;36.019;178.0;250.0;154.857;62.318;78.0;250.0;143.0;66.734;60.0;250.0;-0.017;0.002;-0.019;-0.015;-0.009;0.009;-0.019;0.001;-0.008;0.009;-0.019;0.001;1.0;1.732;0.0;3.0;0.714;1.38;-1.0;3.0;0.75;1.282;-1.0;3.0;0.667;0.577;0.0;1.0;0.286;0.756;-1.0;1.0;1.25;2.816;-1.0;8.0;1.255;64;512;4.8;0.1;0.058;4.75;4.0;0.0;0.577;4.0;1.0;8.0;5.292;-3.0;4.0;1.0;3.786;3.5;38.0;4.0;4.0;36.0;-0.002;0.0;0.0;-0.002;3.0;3.0;1.528;1.5;0.0;-1.0;0.577;0.5;0.274;0.988;2.0
18/05/24;9;4;0;53;0.25;1.14;22.0;53;312;22;132;52.5;314.8;0.0;0;3;285;41;293.0;43;8;2;1.099;1.074;-0.025;274;302;20947;21000;8;1.049;1.012;0.964;0.549;0.317;47.7;42.9;38.2;23.8;19.0;38.0;34.0;30.0;18.0;22.0;4.0;3.0;10.0;2.0;8.0;49.0;45.0;42.0;10.0;8.0;250.0;212.0;178.0;78.0;60.0;-0.019;-0.017;-0.015;0.0;-0.004;3.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;8.0;47.7;4.8;42.9;52.5;38.843;9.424;26.2;52.5;34.967;11.278;19.0;52.5;38.333;4.509;34.0;43.0;30.714;8.281;19.0;43.0;28.333;8.646;18.0;43.0;3.667;0.577;3.0;4.0;6.143;3.237;3.0;11.0;5.889;3.219;2.0;11.0;49.0;4.0;45.0;53.0;38.143;12.28;21.0;53.0;31.667;16.688;8.0;53.0;251.667;40.526;212.0;293.0;185.571;70.562;97.0;293.0;159.667;79.98;60.0;293.0;-0.02;0.004;-0.025;-0.017;-0.012;0.01;-0.025;0.001;-0.01;0.01;-0.025;0.001;1.0;1.732;0.0;3.0;0.429;1.272;-1.0;3.0;0.667;1.225;-1.0;3.0;1.333;0.577;1.0;2.0;0.429;0.976;-1.0;2.0;1.333;2.646;-1.0;8.0;1.221;81;729;4.8;-0.0;0.058;4.8;5.0;1.0;0.577;4.5;0.0;-1.0;4.359;0.5;4.0;0.0;0.577;4.0;43.0;5.0;4.509;40.5;-0.006;-0.004;0.002;-0.004;-3.0;-6.0;3.0;0.0;1.0;1.0;0.577;0.5;0.27;0.953;2.0
19/05/24;10;4;0;57;0.27;1.27;23.0;56;372;24;156;57.3;372.1;1.0;1;0;330;45;335.0;42;5;-3;1.129;1.111;-0.018;281;301;20943;21000;8;1.074;1.049;1.012;0.712;0.317;52.5;47.7;42.9;26.2;19.0;43.0;38.0;34.0;19.0;22.0;4.0;4.0;3.0;11.0;8.0;53.0;49.0;45.0;21.0;8.0;293.0;250.0;212.0;97.0;60.0;-0.025;-0.019;-0.017;0.001;-0.004;0.0;3.0;0.0;0.0;1.0;2.0;1.0;1.0;-1.0;8.0;52.5;4.8;47.7;57.3;43.286;9.793;31.0;57.3;37.2;12.765;19.0;57.3;41.0;2.646;38.0;43.0;34.0;7.371;24.0;43.0;29.7;9.226;18.0;43.0;4.0;0.0;4.0;4.0;5.143;2.478;3.0;10.0;5.7;3.093;2.0;11.0;53.0;4.0;49.0;57.0;43.286;11.412;25.0;57.0;34.2;17.656;8.0;57.0;292.667;42.501;250.0;335.0;219.571;77.745;121.0;335.0;177.2;93.596;60.0;335.0;-0.021;0.004;-0.025;-0.018;-0.015;0.008;-0.025;0.001;-0.011;0.01;-0.025;0.001;1.333;1.528;0.0;3.0;0.571;1.272;-1.0;3.0;0.7;1.16;-1.0;3.0;0.0;2.646;-3.0;2.0;0.143;1.574;-3.0;2.0;0.9;2.846;-3.0;8.0;1.364;100;1000;4.8;0.0;0.0;4.8;-1.0;-6.0;3.215;2.0;0.0;0.0;0.577;0.0;4.0;0.0;0.0;4.0;42.0;-1.0;2.646;42.5;0.007;0.013;0.007;0.0;1.0;4.0;3.055;-1.0;-5.0;-6.0;3.215;-2.0;0.217;0.931;2.0
20/05/24;11;1;0;58;0.28;1.4;26.0;63;435;26;182;62.1;434.2;0.0;-1;-1;380;49;384.0;49;4;0;1.149;1.131;-0.018;289;308;20942;21000;8;1.111;1.074;1.049;0.827;0.317;57.3;52.5;47.7;31.0;19.0;42.0;43.0;38.0;24.0;22.0;4.0;4.0;4.0;4.0;8.0;57.0;53.0;49.0;25.0;8.0;335.0;293.0;250.0;121.0;60.0;-0.018;-0.025;-0.019;0.001;-0.004;1.0;0.0;3.0;1.0;1.0;-3.0;2.0;1.0;0.0;8.0;57.3;4.8;52.5;62.1;47.729;10.331;33.4;62.1;39.464;14.248;19.0;62.1;44.667;3.786;42.0;49.0;37.571;7.764;27.0;49.0;31.455;10.511;18.0;49.0;3.0;1.732;1.0;4.0;4.714;2.928;1.0;10.0;5.273;3.259;1.0;11.0;56.0;2.646;53.0;58.0;48.0;9.201;32.0;58.0;36.364;18.222;8.0;58.0;337.333;45.545;293.0;384.0;257.143;85.347;148.0;384.0;196.0;108.499;60.0;384.0;-0.02;0.004;-0.025;-0.018;-0.018;0.004;-0.025;-0.013;-0.012;0.009;-0.025;0.001;0.0;1.0;-1.0;1.0;0.286;1.38;-1.0;3.0;0.545;1.214;-1.0;3.0;-0.333;2.517;-3.0;2.0;0.143;1.574;-3.0;2.0;0.818;2.714;-3.0;8.0;1.267;121;1331;4.8;0.0;0.0;4.8;7.0;8.0;4.163;3.0;-3.0;-3.0;1.732;-1.5;1.0;-3.0;1.732;2.5;49.0;7.0;3.786;45.5;0.0;-0.007;0.007;0.004;-2.0;-3.0;2.082;-0.5;3.0;8.0;4.163;-1.0;0.207;0.9;2.0
21/05/24;12;7;0;65;0.31;1.53;28.0;68;506;28;210;66.9;501.0;0.0;-1;-5;434;54;424.0;40;-10;-14;1.169;1.182;0.013;297;298;20935;21000;8;1.131;1.111;1.074;0.901;0.317;62.1;57.3;52.5;33.4;19.0;49.0;42.0;43.0;27.0;22.0;1.0;4.0;4.0;7.0;8.0;58.0;57.0;53.0;32.0;8.0;384.0;335.0;293.0;148.0;60.0;-0.018;-0.018;-0.025;-0.013;-0.004;-1.0;1.0;0.0;-1.0;1.0;0.0;-3.0;2.0;0.0;8.0;62.1;4.8;57.3;66.9;52.514;10.346;38.2;66.9;41.75;15.725;19.0;66.9;43.667;4.726;40.0;49.0;39.429;6.214;30.0;49.0;32.167;10.321;18.0;49.0;4.0;3.0;1.0;7.0;4.714;2.928;1.0;10.0;5.417;3.147;1.0;11.0;60.0;4.359;57.0;65.0;52.714;8.015;42.0;65.0;38.75;19.241;8.0;65.0;381.0;44.576;335.0;424.0;296.571;90.14;178.0;424.0;215.0;122.612;60.0;424.0;-0.008;0.018;-0.018;0.013;-0.014;0.012;-0.025;0.013;-0.01;0.011;-0.025;0.013;-0.333;1.155;-1.0;1.0;0.286;1.38;-1.0;3.0;0.417;1.24;-1.0;3.0;-5.667;7.371;-14.0;0.0;-1.857;5.581;-14.0;2.0;-0.417;4.999;-14.0;8.0;1.672;144;1728;4.8;0.0;0.0;4.8;-9.0;-16.0;8.0;-1.0;6.0;9.0;4.583;1.5;7.0;6.0;3.0;4.0;40.0;-9.0;4.726;44.5;0.031;0.031;0.016;0.015;0.0;2.0;1.528;-1.0;-14.0;-17.0;8.505;-5.5;0.158;0.884;2.0
